"user_id","D","recency","frequency","disc_sens","past_spend","true_cate","observed_profit"
84,0,0.776375014102086,2,0.591212178461842,50.254235560149,-1,6.75964402936738
85,1,0.792938194004819,2,0.362663689214461,131.653056434815,-1,-6.54714394104297
86,1,0.547815706813708,1,0.760055619948264,104.483958869782,-1,14.4082614731737
87,0,0.259332425193861,5,0.568280422297101,36.428311928157,-1,2.44423731256403
88,0,0.944564778124914,2,0.249702246548176,30.4150096170138,-1,-3.19474650020244
89,0,0.723134675761685,1,0.596174861103121,141.198459067519,-1,-9.57094995257485
90,0,0.763400070136413,6,0.477147948472337,236.420138954872,4.72577538166804,-2.17509498429526
91,1,0.0803434804547578,5,0.573805048769997,48.0862317724778,-1,2.83087575912088
92,1,0.879568497417495,1,0.810792740602096,212.585712582211,-1,7.93955002852726
93,0,0.201841241214424,3,0.750943257340238,192.949008353174,-1,-1.80169677115305
94,1,0.504728842293844,1,0.266172789549679,94.2937310506773,-1,-5.02584233885525
95,0,0.29278351762332,3,0.474358421497723,186.33231769295,-1,-3.54698910301523
96,1,0.860932062845677,5,0.346187694755872,205.971472578602,3.15425233707046,10.9297084546824
97,0,0.297148575773463,5,0.473494696163012,56.8678511398322,-1,-0.578755408339692
98,1,0.248526865616441,2,0.51119809843807,175.790525399881,-1,-1.88319288792824
99,0,0.0428297938778996,6,0.236068482069951,40.1494587757074,-1,1.777793759424
100,0,0.18389174900949,3,0.646593371657105,75.9809293212248,-1,10.1913017323912
101,1,0.648241547401994,2,0.566724297831978,109.989473607513,-1,-0.779756502829106
102,1,0.475792522309348,5,0.294615950477426,39.6177179776861,-1,-4.95484973933684
103,0,0.94984883419238,3,0.604128145816574,52.975133733672,6.24953774979889,5.77152017587426
104,1,0.296280127484351,0,0.51332009280116,114.876467142927,-1,4.47965205640403
105,1,0.297826216788962,6,0.5077526025138,84.467212237782,-1,8.38984197934589
106,1,0.345788778271526,6,0.169037377130594,47.2239039107082,-1,-0.635209011542127
107,0,0.0588422026485205,2,0.230081353436819,72.3398499802369,-1,3.91925981797014
108,1,0.318213274469599,1,0.670733891264569,148.557754541859,-1,0.905299515619647
109,0,0.470038171857595,1,0.195855774301415,85.4593799786087,-1,-0.379223294393366
110,1,0.280272021656856,4,0.20830985295102,237.946180872049,-1,3.18673345715006
111,0,0.666975580621511,3,0.518489182309546,235.737087916343,5.22187018771455,-2.31833906710729
112,1,0.304396754829213,1,0.282479264292084,236.605433021005,-1,-0.00511753823206584
113,0,0.131678863428533,5,0.254153218370553,32.1764224428826,-1,-3.31401599021528
114,0,0.103280050680041,10,0.227604911124175,12.5512352475476,-1,0.86657068180342
115,0,0.399791300296783,0,0.248671354734936,135.264695304506,-1,9.15088299588639
116,1,0.906495914328843,3,0.382873308385456,120.234012004406,3.59447970062547,1.36657262779465
117,0,0.251321793766692,4,0.734924816416828,420.25167525523,-1,9.80072766752993
118,1,0.357058200519532,2,0.722515904752257,88.8704805863666,-1,-2.59210570029248
119,0,0.148857948370278,1,0.178964439079524,106.690967998947,-1,1.83587707658916
120,1,0.418209851020947,2,0.539999700544883,64.648134573882,-1,1.16834444956798
121,1,0.549095536815003,2,0.428190558270077,69.1425054303647,-1,0.589582930232872
122,0,0.177512977737933,3,0.392531020881648,16.8936196511947,-1,-7.07243726548802
123,0,0.191760510904714,2,0.655268189890879,1.45869913661553,-1,1.44676921294309
124,0,0.136893302202225,3,0.411594043805385,148.175567263876,-1,1.72486954922488
125,0,0.109873928129673,2,0.0690208039807391,55.9262264333107,-1,-10.1607889948243
126,1,0.896824452094734,0,0.771129133322105,58.8718802684842,-1,1.54046112610112
127,1,0.952882361598313,2,0.820009951541052,225.135594309503,-1,7.96326367610068
128,0,0.908874825807288,0,0.476860820039941,104.002356233566,-1,-3.090757930214
129,0,0.163076052907854,5,0.143552834163939,140.881456060591,-1,-1.77535155817063
130,1,0.348554940661415,2,0.227501142112889,38.3154881424618,-1,1.17804268507301
131,0,0.677826838335022,2,0.294846052805916,78.3236520024942,-1,0.829548324212631
132,0,0.148327528266236,3,0.439662380929735,76.1743022504725,-1,0.0256909335647073
133,1,0.959308952093124,2,0.302033487966238,52.393981367014,-1,0.331688838327126
134,0,0.927015787689015,3,0.428272578058363,35.0397722958572,4.13927093670036,7.70152036718034
135,0,0.252937714569271,1,0.0930294201434276,86.0578009303079,-1,2.96238712310341
136,1,0.745565442601219,2,0.460321736997371,7.95949758361494,-1,13.488994471524
137,1,0.970089201349765,3,0.184238051759438,75.8733801727039,1.21085662111325,-0.531782399390832
138,0,0.178059936501086,1,0.22174703228828,116.39193495347,-1,8.17542102039423
139,0,0.861478427890688,2,0.112975496773697,124.999025175337,-1,10.9583755682299
140,0,0.731165323173627,3,0.807715749039652,37.4350764201694,8.69258898847583,5.33954696755481
141,1,0.47380858566612,5,0.296713812364779,264.250974124824,-1,0.408688120247003
142,1,0.876646601362154,5,0.577320319881434,41.1174936309277,5.92784383857721,-1.64399110636648
143,1,0.975404413416982,4,0.591312329353288,107.189310311299,6.09574795223946,10.4762897081112
144,1,0.68868215684779,2,0.246377334883115,78.9726967433587,-1,4.79218829491648
145,1,0.859864969272166,4,0.32692594652939,24.403320394102,2.92311135835268,1.14983719599917
146,0,0.228507642867044,2,0.528753089264852,62.1533866267922,-1,4.39676693803337
147,0,0.5350519225467,2,0.597118995322748,180.715231918814,-1,3.64583746798475
148,1,0.80255570076406,1,0.467301534099174,264.279770250593,-1,5.79954113851711
149,1,0.471676635323092,1,0.268791821572061,116.035467440077,-1,8.09785421512957
150,1,0.0807543050032109,0,0.188318110855433,176.04723822612,-1,2.08952999258092
151,0,0.801423706579953,5,0.601789803842982,66.4193637783792,6.22147764611578,3.57903133339712
152,1,0.1788890294265,4,0.661088545289012,68.5908058312302,-1,5.27252369253885
153,0,0.847603971138597,3,0.463597442794412,44.0017062248588,4.56316931353294,4.62271059336906
154,0,0.452444127295166,3,0.677560533323144,26.2906493226885,-1,-6.21512400687523
155,1,0.285108315292746,2,0.687322736307523,61.1629581716096,-1,-4.50780189087396
156,0,0.406827229307964,3,0.271504224167726,70.7272524088597,-1,5.09207747602936
157,0,0.984422298613936,4,0.782877733493285,101.784065745329,8.39453280191942,1.85045139845539
158,1,0.738196801394224,1,0.658108299802277,178.472161172203,-1,0.751942301632355
159,1,0.845097308978438,2,0.504012497722953,69.7063208398506,-1,-5.00854415929745
160,0,0.898605693597347,4,0.865141269454974,145.175686393126,9.38169523345968,0.373501988841291
161,1,0.840615945169702,3,0.580413978219337,112.43165992425,5.96496773863204,7.98086278925293
162,1,0.34869973291643,6,0.50695289843384,84.1696303246063,-1,1.21376507701017
163,0,0.57434099772945,5,0.617177842980769,112.361511507021,-1,9.70620856176268
164,1,0.0705726344604045,3,0.584029549695583,21.1212325648393,-1,-3.77506610046363
165,1,0.498591267038137,4,0.605737582135041,23.7345155574388,-1,0.841441078668709
166,0,0.470601706532761,2,0.287748253655562,40.4684942985997,-1,5.98463889023948
167,0,0.280569177353755,1,0.455633177274952,166.276754992824,-1,2.54633707110244
168,0,0.189368867315352,6,0.806589762000187,40.4420876464699,-1,-0.965432289916614
169,1,0.198883791221306,2,0.262905735150359,136.285347212442,-1,0.0215302336428216
170,0,0.748702805489302,2,0.857642469309018,153.432181833707,-1,-7.59992466574742
171,1,0.621545039117336,0,0.563808592020913,25.0002266276193,-1,-9.91889050450849
172,1,0.00730090425349772,1,0.268694535200631,51.9604849590022,-1,-2.59731793057144
173,0,0.409480924485251,5,0.422287073689473,60.3467678361782,-1,-7.79134167703281
174,0,0.94734895392321,4,0.431978915985557,72.9211432999059,4.18374699182668,-2.99663770808122
175,1,0.381166478153318,1,0.574133364034562,9.19552499131984,-1,-1.06100180538325
176,0,0.94895476824604,4,0.434828835346759,31.6116152920217,4.21794602416111,6.25780574500622
177,1,0.984650609083474,2,0.198036266437958,102.021478309735,-1,2.74591494956246
178,0,0.16530835442245,6,0.444086064652745,143.851125193794,-1,-0.330139425524477
179,0,0.564812371041626,5,0.678336247289378,72.9220101763248,-1,-9.48278616563539
180,1,0.5685863152612,4,0.887299847792677,119.842098523586,-1,0.503187441054683
181,0,0.827012901660055,2,0.0789742143704959,56.4994242401048,-1,2.89847539058672
182,1,0.104005852714181,6,0.409754612276023,68.2141838763444,-1,3.1684539712253
183,0,0.734611575957388,3,0.674868499374534,110.014017675506,7.0984219924944,-4.90428777386714
184,0,0.488098413450643,5,0.860266788607323,136.26700796805,-1,5.6068484123784
185,0,0.544337019091472,5,0.137211588099521,69.704512228043,-1,10.6358716165414
186,0,0.536799716763198,4,0.804627417364569,26.4959301315717,-1,-9.5925093368695
187,1,0.0884172841906548,0,0.878236524150146,38.4046501817093,-1,-11.0612903083787
188,0,0.358949679415673,1,0.536397870408588,366.651662401231,-1,15.4835058925855
189,0,0.926366801606491,3,0.384914732077507,22.769138380736,3.61897678493008,8.62220935437437
190,0,0.0994312390685081,2,0.773452093521032,232.332329316602,-1,-0.250283845214275
191,1,0.198090277146548,8,0.0343949777023173,374.520748957753,-1,9.13348636302323
192,1,0.244868893409148,5,0.467483295806069,91.1176311978174,-1,0.0172944594197071
193,1,0.377850252902135,2,0.578175997702129,87.060530856308,-1,-0.725654479036736
194,0,0.991914514452219,3,0.46506447589656,205.240919571087,4.58077371075872,6.72129238332659
195,0,0.116168787935749,5,0.13787390840308,147.875831589116,-1,3.74334897613684
196,0,0.150982556864619,3,0.306361852783314,27.2565190448037,-1,-2.26529797078941
197,0,0.759549377020448,3,0.58499173193239,15.7053368001375,6.01990078318869,0.434861910907779
198,0,0.258826512377709,4,0.706559575084621,157.728105647192,-1,11.8970323754126
199,1,0.739384017884731,2,0.486083325154927,57.8325718301653,-1,-1.59634367126894
200,1,0.0259705272037536,1,0.703896792874841,98.0547263168946,-1,2.25217543759736
201,0,0.263132520951331,4,0.500070021556266,96.0343846216284,-1,-5.4879050363701
202,1,0.826146378414705,1,0.570366591024919,46.0211025548594,-1,-0.382055979297036
203,0,0.513310957234353,3,0.285243300998721,163.082941149801,-1,4.15992856125279
204,0,0.802649779012427,3,0.48893513944797,61.2883126569934,4.86722167337563,2.40899688261741
205,0,0.265265434514731,1,0.802813089515446,39.9595361523828,-1,6.17109621481598
206,1,0.872265826212242,6,0.697175021906209,319.546008309234,7.36610026287451,14.2612046784989
207,1,0.858635492157191,6,0.46670813686527,68.4693313667387,4.60049764238324,0.634384161165936
208,0,0.28291656030342,1,0.729028755878675,119.788240114776,-1,-6.43667775372062
209,1,0.341045111883432,2,0.313125006457839,54.3804017315941,-1,2.13574202037472
210,0,0.785859853727743,3,0.258282077248618,157.151229562874,2.09938492698342,6.5915075471301
211,0,0.0527374874800444,0,0.549113289867916,85.6727411758712,-1,2.64817771435004
212,0,0.896148813189939,2,0.505341477916653,75.9391700423982,-1,2.65392779452098
213,1,0.0103319690097123,3,0.484341258678762,143.227314697149,-1,4.45458891718291
214,1,0.982476779958233,2,0.499479404737886,17.3916348498739,-1,0.209607913695914
215,1,0.858966323081404,4,0.34655939369119,125.157560304315,3.15871272429428,3.78848145157264
216,1,0.690962904132903,3,0.351719304047776,193.415376104889,3.22063164857331,5.43240619415147
217,0,0.362878088606521,4,0.0528768620187561,123.583669975382,-1,5.793785594262
218,1,0.27368128974922,2,0.235339981865656,264.049117596566,-1,1.26607611239883
219,0,0.127471441403031,2,0.578568491413024,149.268844776342,-1,3.01095443559589
220,1,0.483385686995462,1,0.495549358164169,190.122874975898,-1,5.51737181022692
221,1,0.469629758736119,4,0.636265406343183,60.3219751668122,-1,-1.93766113557366
222,0,0.162186853354797,4,0.461262677090405,13.2755425721528,-1,4.92131826299348
223,0,0.970676625380293,1,0.414721026172521,119.774159096049,-1,5.42724993729965
224,1,0.395696621853858,1,0.772363502355918,87.8446164801853,-1,-1.80215377189208
225,1,0.666654143715277,6,0.443692903905001,84.829055283492,4.32431484686002,8.80409276103815
226,1,0.699462238466367,1,0.495777377258643,135.605383531303,-1,-3.5863716216529
227,0,0.852265918860212,3,0.554390173588572,92.3584968067588,5.65268208306287,5.62505549529099
228,0,0.40997786168009,1,0.631337960931963,219.205472673534,-1,3.60909774944983
229,1,0.74911707569845,3,0.434773925554008,127.916156513152,4.21728710664809,9.66805142526874
230,1,0.396944848587736,1,0.485279640690535,29.1749801169871,-1,3.36274877512921
231,0,0.321728435344994,2,0.886540292106826,28.3361105085535,-1,-1.43848993774353
232,0,0.0794617850333452,4,0.178469949720767,193.863281004404,-1,5.88315125384603
233,0,0.190441648941487,2,0.173727298548399,92.7644739870321,-1,-2.5598116721392
234,1,0.255464002257213,6,0.425835527753032,44.4321721483436,-1,6.3418774861098
235,1,0.964251839788631,3,0.405949403558288,7.64509792250784,3.87139284269946,0.751069218119052
236,1,0.272273272974417,5,0.460458728921384,273.062754554623,-1,6.24585330425733
237,1,0.0593320305924863,3,0.336914801816892,61.6823725170428,-1,5.24919260636346
238,1,0.409767808392644,3,0.742313302968979,65.6596941459496,-1,2.63404775041141
239,1,0.1342671464663,0,0.631579246968564,84.8216080834129,-1,3.5204073681319
240,0,0.83091880241409,6,0.624556008586106,55.0185772973301,6.49467210303327,-4.21491423276134
241,0,0.0620530138257891,0,0.774047273124241,42.2101110838959,-1,4.90839568578047
242,0,0.0535169588401914,5,0.651809498466551,1.07360162799059,-1,-2.65307301437307
243,1,0.957828618818894,1,0.200739112854246,42.9893770621889,-1,0.840676001810364
244,0,0.230194094590843,1,0.836845991045442,76.507050234895,-1,2.80386518348657
245,1,0.572358645498753,7,0.412656020415855,74.9505554089293,-1,7.37584161024077
246,0,0.89306942326948,1,0.793724608020429,94.6454324583213,-1,-3.29837225451878
247,0,0.0793589919339865,5,0.309488444182545,46.8428845689279,-1,4.69758994663752
248,1,0.0436470010317862,7,0.85247857401344,88.5264584018768,-1,-2.65864251231157
249,0,0.575275149662048,3,0.533429643002509,29.1868687892944,-1,7.72226411235654
250,1,0.194426471134648,3,0.81341834168114,106.010981911198,-1,3.7454796354897
251,0,0.580406851135194,3,0.366253386645607,27.3855072152719,-1,3.2749591042262
252,1,0.610576816368848,2,0.21054961163768,212.462520981865,-1,-2.39595530253412
253,1,0.763723486568779,3,0.872298625493591,142.121674533486,9.46758350592309,15.5550897730032
254,1,0.698266062419862,3,0.228778138016669,75.5629112030398,1.74533765620003,2.92235346574026
255,1,0.628317577298731,2,0.0819935283995452,299.736847611775,-1,0.791611689233137
256,1,0.72143012075685,3,0.369257111696321,106.043646688689,3.43108534035585,2.06058898237605
257,0,0.630064260214567,3,0.617496103344714,20.69897485794,6.40995324013657,-6.64685879046594
258,0,0.78547180024907,4,0.32678069132907,35.9211391661776,2.92136829594884,-1.58690105943883
259,1,0.369613699847832,2,0.635276944888493,24.0572986946568,-1,-10.1694591890382
260,1,0.277077815262601,6,0.74347541323214,163.033469705952,-1,8.11045534399477
261,0,0.832069598138332,4,0.694656153753568,103.462502090778,7.33587384504282,4.6504106495298
262,0,0.46826682658866,1,0.502436774735672,111.143443602143,-1,9.9592234147834
263,0,0.763282847357914,4,0.507933921218035,179.988626051653,5.09520705461642,-4.73620659336175
264,0,0.858999943127856,4,0.64034305277268,31.4743002898541,6.68411663327215,2.94693463547136
265,0,0.488413972314447,6,0.144498759989129,72.0349151964392,-1,7.53866632532419
266,1,0.388946993974969,1,0.108991913257431,134.030631293632,-1,5.21724397949431
267,0,0.235265530413017,1,0.560560874849494,45.3564860056582,-1,2.12005260199203
268,0,0.103961082408205,3,0.663157033770323,68.4673123844386,-1,8.8248339118698
269,0,0.223342335084453,5,0.372046568114991,261.720527022929,-1,4.82241627952834
270,0,0.425515350420028,1,0.351137250410581,63.2100661683891,-1,2.81567230534918
271,0,0.436833579093218,1,0.647041530625358,263.407780717774,-1,-4.30902114142439
272,0,0.208648685831577,2,0.494009182045948,73.9653750864978,-1,0.231206642093808
273,0,0.674574996111915,3,0.21899537882722,208.768827701785,1.62794454592664,2.61979465751579
274,0,0.989170919172466,3,0.568330338389886,84.6200908152634,5.81996406067863,1.10988703256433
275,0,0.0472071040421724,3,0.858994071867691,70.2162190053774,-1,1.05720696773447
276,0,0.635866977041587,4,0.890118722826547,50.290747969052,9.68142467391856,-3.62529560447365
277,0,0.283308481797576,3,0.12963533960992,81.475114866461,-1,-0.183824114585907
278,0,0.825927147874609,1,0.435325967775119,118.198691113928,-1,4.16457127787465
279,0,0.278435843763873,6,0.485885642239533,177.407627513931,-1,5.18032035404228
280,0,0.21868411055766,1,0.857360445549644,48.3194492167894,-1,-8.22003877315128
281,0,0.147691593738273,3,0.359099354496726,75.0475619970176,-1,4.93664741428275
282,1,0.096870314097032,3,0.617757342311242,80.9702575496665,-1,5.82404803950979
283,1,0.0555225701536983,4,0.657016588195376,54.0269903204847,-1,3.30059282208816
284,1,0.355504708364606,2,0.738617644704727,184.556327732168,-1,10.2102320501504
285,0,0.93701328150928,1,0.434923263638725,82.6159188909227,-1,8.45191239183184
286,1,0.392469939775765,1,0.49258487053263,18.2804836306987,-1,7.30416779297021
287,1,0.36562588182278,1,0.675011022123053,139.060548953203,-1,-7.67702398267305
288,0,0.770395726663992,3,0.782472513311834,139.665130070975,8.389670159742,1.45511658823519
289,0,0.500559854786843,3,0.632100212534736,89.759036050589,-1,7.69550450951807
290,0,0.947000533575192,1,0.804077475699115,93.0904514444163,-1,11.334034867602
291,0,0.265744352946058,6,0.501488293416161,60.0579649812736,-1,4.93018919801567
292,1,0.423150589689612,4,0.525482802353554,185.417644546664,-1,-10.9424949282655
293,1,0.226269303122535,3,0.6964556279854,185.22156182676,-1,10.0663217318871
294,0,0.314510369673371,1,0.515961421320533,142.08272354627,-1,10.4930435268161
295,1,0.364755894755945,1,0.339659593947338,91.6350175499263,-1,1.27415192086286
296,1,0.11914803693071,3,0.323603416318706,67.5387500299946,-1,-15.9496101473824
297,1,0.508820295566693,2,0.587853586409034,9.6216747856129,-1,-5.10232651243912
298,1,0.971640378236771,5,0.357988941728382,39.7328825294694,3.29586730074059,2.95051643207139
299,0,0.440747339045629,2,0.687464409295491,101.157961376525,-1,4.77193688389419
300,0,0.506022522691637,2,0.527331801670426,246.802689107846,-1,-3.36341447748481
301,1,0.76696838485077,2,0.864214377732046,224.957846114264,-1,3.65468522463601
302,1,0.686603483278304,4,0.0335327256105423,102.240902671571,-0.597607292673493,-1.29468668568646
303,1,0.981101887999102,2,0.6959264691387,11.756264077769,-1,1.36143342616192
304,1,0.936689228052273,2,0.491383654476385,145.48958339217,-1,-1.08737836853304
305,1,0.516668054740876,3,0.269022175341961,133.036356791563,-1,-9.44217678133244
306,1,0.946399308741093,1,0.470759951356159,38.1228218789293,-1,-6.22828391414716
307,1,0.967832324793562,3,0.558235375037804,6.43366118836852,5.69882450045364,12.3560854100674
308,0,0.935165101196617,2,0.716023861566758,54.8288479116301,-1,-6.6660346109944
309,0,0.458585477666929,2,0.590841777287067,305.901201959517,-1,8.95520006268088
310,1,0.615045024314895,1,0.471243261868196,101.634437232666,-1,-4.79973292279375
311,0,0.941248843912035,5,0.869890846210365,177.840457823815,9.43869015452438,5.45729607037173
312,1,0.145121742738411,2,0.733312865043154,313.075641703117,-1,5.91065401938033
313,0,0.949360647704452,6,0.349789525781587,117.179878181819,3.19747430937904,2.30402909290902
314,0,0.0774725815281272,4,0.305701462768491,135.01243653667,-1,5.93042165888494
315,0,0.233264283509925,4,0.578313326494105,303.115756385377,-1,7.21101866215954
316,0,0.4783905018121,2,0.39484010943341,25.3556719231686,-1,-0.74419255076688
317,1,0.952119772322476,2,0.396717692360115,60.7179337699875,-1,-5.24227687128842
318,1,0.625497450353578,1,0.749331415789522,90.5462806834004,-1,8.60411469927532
319,0,0.954439926194027,6,0.667972666571629,179.438844585152,7.01567199885954,11.8665692141736
320,1,0.664755948120728,2,0.419626323158696,79.0024469743653,-1,-0.745630364019276
321,1,0.626247220672667,2,0.649524571145679,18.4024633224694,-1,0.266153941861262
322,1,0.416589909233153,4,0.371581927334628,83.903937076435,-1,2.90846666736094
323,0,0.302741176914424,2,0.938334919026433,39.3469598329402,-1,6.18660168274436
324,1,0.0993677489459515,0,0.501509417079625,75.9122272923766,-1,-1.21652010609991
325,0,0.377431872300804,1,0.815699510249307,67.254748551621,-1,4.06571175128536
326,0,0.692348857875913,1,0.64702470981756,43.8953243322432,-1,6.25474250574167
327,1,0.76510975160636,3,0.555966980166653,71.8163468927203,5.67160376199984,5.89532469801714
328,1,0.492730411933735,5,0.173824062525863,248.787913754482,-1,-2.88138184257305
329,0,0.715702001238242,5,0.713050525576188,40.1224298491748,7.55660630691426,-4.10823840560749
330,1,0.633442505728453,1,0.749893915749259,13.0078005446819,-1,-5.12555195921855
331,1,0.62082602805458,3,0.139093057737886,125.922589593162,0.669116692854635,4.82673472689767
