user_id,shopping_intent,true_effect,treatment_propensity
58,-0.25388731608850384,1.533411707475239,0.4236305009361756
59,-0.6703360508676306,0,0.18809681918423496
60,-1.0413440625706225,1.1007274797260054,0.16985071318570416
61,0.1233765446951979,0,0.4751211001621904
62,-0.8714270481761955,0,0.16167963809534036
63,-1.2271988285645088,1.481310731953027,0.18841610014097154
64,1.6734676361988188,1.663563668487934,0.885769742308268
65,-0.9818939302426571,1.138947824884165,0.23307896033942357
66,0.4616304918944842,0,0.3915302495532448
67,1.7427225998615021,0,0.832949861212234
68,-0.6652737224379718,0,0.1464697496060596
69,1.8821061609815148,0,0.8118576479029708
70,1.0869856808545946,0,0.7169901459092177
71,-0.06569937331808405,1.2655166994719689,0.24811892433942082
72,1.9669309952172407,0,0.8874096026017894
73,1.079712857806254,1.8848549690788179,0.8231324651808724
74,0.08797549973700958,0,0.24128221207383904
75,-0.07105589922540367,1.6929530479144566,0.6850782109704486
76,0.8467175304037698,1.269381296620557,0.7760517502613008
77,1.0262111756732908,0,0.7394031078035274
78,-0.5677324820921422,1.6393151447532572,0.44841891058389227
79,2.1550822758642716,1.2186097785124224,0.9114823388299578
80,1.0156304901241895,0,0.713909452131786
81,0.9969925860139303,1.2839723558181175,0.8621082589551469
82,0.1874369990259968,1.40091512756915,0.47928806660432
83,-0.0035311695904092096,1.349289085979198,0.5259653036516438
84,-0.5811515032589503,1.5298370441442224,0.2462373885411977
85,-0.8456149464968308,1.57103792962768,0.22772254875794165
86,0.3095411410998431,0,0.44623116190978734
87,-0.22888042161747416,0,0.2659839705242076
88,-0.30241862257502655,0,0.26113582552067144
89,2.160955349495058,0,0.877670104880606
90,0.16318185510627345,0,0.320511545359637
91,0.9424267339413177,0,0.7163736021002786
92,0.6268205810047396,0,0.6437645488193623
93,0.1113661918481272,0,0.38489990718764666
94,-1.3505657646738654,1.622753041344354,0.12753241247986113
95,1.4492549342222212,1.6695241516458823,0.8967173311517851
96,-0.8484623280303025,1.1248092674970107,0.20584040281468913
97,-0.3111316862562592,1.239013458356477,0.37741977958235867
98,-1.1943590028724802,0,0.1471805239373074
99,0.7048537540727715,0,0.6661444386954232
100,0.6414475252158887,1.4426687471917679,0.8097158441312239
101,-0.6337177294097871,0,0.24374735233461425
102,0.03337182179757275,1.1132905135863949,0.6707590379482505
103,-0.6271958426222466,1.3516136859894026,0.42564553176228204
104,1.0742089868354896,0,0.7944920782426524
105,-0.4096124882263622,1.6228705053743124,0.3279916111290866
106,-1.6188712070428386,1.3072624231896683,0.1512067968155847
107,-2.3140688348979026,1.6882037097442941,0.0985766656852574
108,1.0756868103973214,0,0.6351122796384905
109,-0.35077630831859175,2.1601945900875483,0.579792255340073
110,-1.1384254157950262,0,0.13912102398506648
111,-0.07620058581986562,1.3367396706361396,0.46713405943093456
112,1.8908321985039513,1.563998677412414,0.9350074856584913
113,0.4306928614159094,1.8796484331233958,0.5714697003617547
114,1.046201175383594,2.339164278486327,0.7914921472226428
115,0.6717138912585336,1.0852515100747062,0.7795289185577207
116,-0.46287096218332235,1.8079868545456919,0.2711331382579505
117,-0.8762699536894154,0,0.2791592546047509
118,1.8023120820375835,1.1753127776017993,0.9096154334564116
119,-1.560405600605383,0,0.09476687416075187
120,-1.1064442072879308,0,0.17733431792716445
121,-1.5377652602835916,1.6652630642065995,0.1818461374991177
122,1.726025866208431,1.722517161086465,0.9129934560632973
123,0.18238232511207206,1.394175052158656,0.5932603544067511
124,-1.409396441593568,1.174724837254387,0.15629371891228613
125,0.18982060861037087,1.3784851568708154,0.5843385763823032
126,0.20293440598810783,0,0.4667940511946369
127,0.7183313260844051,0,0.42518044869907434
128,0.32740068967350516,0,0.47075375803695807
129,0.33202355148774465,0,0.5405331529997663
130,-0.3328766400520321,1.7643724618268002,0.26488179302048803
131,0.9623759366071706,1.452243523090892,0.5329649297784115
132,0.7169024318764902,1.2597915006769878,0.7437740707207658
133,-0.029045953833745815,0,0.26926832410040474
134,-0.7216152705362223,0,0.16580926662167164
135,-0.7609537961196209,1.6235364842779318,0.23481132666606355
136,-0.15900218310538838,0,0.3299263673261985
137,0.45258167290468576,1.7692904976617563,0.7274440314663503
138,-1.6725586450329235,2.339431619778564,0.1250187590758318
139,-0.573040954244525,1.6672628590237015,0.30490757383301936
140,-0.5874944368223766,0,0.15161100085702886
141,-1.0463852789992727,1.4938188691145906,0.2662291897797011
142,-1.593513053455026,0,0.10388825667355266
143,1.5301749007567635,0,0.8138317177032754
144,-0.3434608710635223,0,0.25646852673379555
145,0.0014033578143684796,1.6794470861099924,0.4146982391248511
146,-0.6257350980060533,1.4672162576724235,0.24022325284964824
147,-0.7511895318214934,1.2279543002803335,0.36548179342125
148,-0.34577504042940843,1.197303906040281,0.27216534251635593
149,0.022111021358181042,1.7040873828642842,0.6718847204437481
150,-0.14907471346220763,1.71892057253151,0.4957765186784961
151,0.7288993686960257,1.3012945464263446,0.8195164151465992
152,2.0770579048181044,1.6884540616529142,0.9134452101636802
153,0.04179278975462287,1.4207779363434183,0.5207777990491894
154,1.849848785220763,0.5498426754932781,0.9179228297241281
155,-0.10399798076994006,1.527227255514565,0.4367659720509463
156,1.5653438154542594,1.3556611883176921,0.8521339845489155
157,1.6386858319675228,0,0.8297237630778485
158,-0.7281388862726281,1.4685204216773704,0.22633678957827735
159,1.6657638681432638,1.8774889589347166,0.9028548828856819
160,1.6895183217162058,0,0.8180524770324223
161,0.32193022574156127,1.9189525338630313,0.8049240089421535
162,-0.5165327930986421,0.9554355205932356,0.40737799214802867
163,-0.3122326119809559,0,0.2897238714225484
164,0.7228362436404545,1.288963425179352,0.8233456457418946
165,0.5701204645228836,1.6912681914220307,0.6483200651821749
166,0.30765094148648575,0,0.2999564518948048
167,-0.3916833202686544,0,0.26171748206298834
168,1.324037414566625,0,0.7509636613421208
169,-0.03155570579138133,1.053998981636271,0.6514282198414791
170,1.5409078517681756,1.7127857374640127,0.8240709786254196
171,-1.2282698887782777,1.40305351043952,0.1992609541402167
172,-0.7002904868933763,1.1566943437378499,0.22079063686945025
173,-0.16932093017044636,1.184956750488154,0.3950729682365676
174,-1.2335483314657292,0,0.17520200511894765
175,-1.720952994863267,0,0.06815302501346113
176,1.3365494236032933,1.5958054787731042,0.8481338148595763
177,1.0270125327295379,1.3876413319942578,0.8701096339898953
178,0.8210022541716728,1.654940529447808,0.7873553784469354
179,0.9036645667362727,1.1043014488662923,0.7980701673599829
180,-0.17926128549033352,1.5074887171174525,0.43982131268231817
181,-0.6864424468681685,1.4472631869177863,0.3602087931315492
182,-0.35261875887514343,1.8156133951406261,0.4209880426390582
183,0.22310726870798836,0,0.34274360085871564
184,0.5686107219276418,1.2409424056430087,0.6508432355278335
185,-1.7697563789241126,1.5572711249171638,0.1226051397645178
186,0.49456955144147235,1.809712213811026,0.750881527202794
187,-1.0178315576446564,1.4396196370323509,0.22186391653014265
188,-1.202257586523095,1.4881075381699895,0.26834699985238447
189,1.2647761268887991,1.1685255977655757,0.8995265646556114
190,-0.8037551012895224,1.0261433619788325,0.25543122495049725
191,-1.3019418459658278,1.51963004423358,0.13471972787157868
192,-0.7402526744363416,1.125244595592671,0.25713203144571595
193,-0.09025068004926316,0,0.3606288155489609
194,0.0967826913472276,0,0.29234452728616683
195,-1.2076994402594192,1.6602001395306518,0.22539657800648547
196,0.5966780693094602,1.314487259888076,0.7227162038839666
197,0.274592069223455,1.3704806818213164,0.5420912608630211
198,-1.3476251712504193,1.3000058630915496,0.13860322447994738
199,1.687434311475359,1.2799427813954527,0.8683845942545152
200,-0.9091397662209157,1.4946534255703023,0.25259841380247444
201,-0.36060131547909635,1.4461056451076457,0.3557283500691382
202,0.061060265511000904,1.7256745239678506,0.46917056054574785
203,-0.23806991097723498,0,0.19912353419804169
204,1.0704044504711496,0,0.6315323309701415
205,-0.008651275654562517,0,0.4178879940866495
206,0.5375932765406383,1.3972481600547701,0.5997102614122378
207,-0.9511142061978229,0,0.13696771089660756
208,0.6434135887831592,0,0.5868775912699763
209,-0.7531582586690035,0,0.15368884342356098
210,-0.4453111197553563,0,0.23123926820858498
211,0.7585663350434133,1.7608068972942283,0.8065681836316744
212,-0.8639953527542839,0,0.16117791900340767
213,1.0555129244080075,0,0.7787591303280288
214,0.02516509786455839,0,0.20812521708720177
215,3.044193888118538,1.6370928288099194,0.9583410981900637
216,1.441909029320605,1.485822066609027,0.8765031559838115
217,0.8415120351726637,1.5185459442936067,0.8628000736255743
218,0.4968100186378903,1.2432354923090432,0.6712572479996611
219,-0.9241881397405252,0,0.12897467738963964
220,0.7879677792131572,1.7607844219729654,0.8380411921880064
221,0.15014125943877424,1.6939316184249444,0.7162607461391871
222,0.6511445998813278,0,0.6020677277709127
223,-1.0671390181329141,0,0.10538611501320225
224,1.6551322240489186,1.8349843961306431,0.8142141400111323
225,0.24053296335566846,0,0.5986275484344943
226,-1.24362877332476,1.9654452469228847,0.17761127537744986
227,-1.1569813278986352,0,0.1203526745680087
228,0.2833820097779882,1.1885006568359808,0.7315376724912104
229,1.9002405743822766,2.1552172974838495,0.9016003791573958
230,0.7130563692926827,1.5524910781642605,0.7389982500441965
231,0.5989646302723622,0,0.49264409253442143
232,-1.1178580296235752,1.8362332796999143,0.177487786599457
233,1.6943968029946026,1.3545834261533163,0.9135973507267556
234,-0.907387735312776,1.3378032008463843,0.16697900816675218
235,0.38577847260554576,1.4189521339747353,0.7778694522348657
236,0.9741809735649687,1.6566942074905298,0.8012610048394945
237,-0.20008457552365025,1.3994500269320178,0.34832323774035373
238,-0.2789809160262813,1.723138033196808,0.4689172229926415
239,-0.8819894107760008,1.2728852545494072,0.37532470366566506
240,-0.31298339518949614,0,0.19924227941140893
241,0.5253596216297449,1.5775822758413534,0.7754438262155774
242,1.6202931238503513,1.4615830379908417,0.8675638668534645
243,0.2733113109173393,1.5338717450623096,0.7135719037524598
244,0.34424847011857446,1.7930690100258346,0.6524452120631592
245,0.9399147244503301,1.6084031036693052,0.8305996023222105
246,-0.16607307220539455,1.321886412888365,0.36617102352935277
247,1.0621724310229737,2.0066917918653218,0.6864053872400139
248,0.5565158567445442,0,0.5800855734341656
249,-0.0897885600328176,1.471255843468227,0.5380336307592477
250,1.3018130311942748,1.2400353857604476,0.8425506322486227
251,1.0041366427733327,1.4493972602940526,0.8277840202537258
252,0.6308757208179522,0,0.5825351063038473
253,-0.21946024509987191,0,0.5042504009055719
254,0.5023125811130634,1.291426351223376,0.7326509063955309
255,-0.7818869228226473,0,0.27376977022309906
256,-0.6222567492535158,1.2247700654496496,0.30328936894372105
257,-2.004021857713306,0,0.0608479999443006
258,2.2140124939172603,0,0.8902049213771042
259,-2.5025783276681746,0,0.04172283736053026
260,-1.0963447540868851,1.8195449094555365,0.2315466171889219
261,-0.7271092819752035,0,0.1382620440746953
262,2.0719652879261927,1.5776079234098215,0.9365089001674529
263,-0.012012965055443029,1.593731261782237,0.3693826685730808
264,-0.22816639165241606,0,0.39229361838666044
265,-1.4456424103347865,1.2638617581487233,0.16597805657972928
266,-1.3133484214067197,0,0.14812931039130103
267,0.43779737028983307,1.3414268613974363,0.5390999761300213
268,0.8760727541019206,2.0572581034650455,0.8524786768885838
269,-0.6938377455853043,1.313412412238391,0.2798837771940129
270,0.16383321938595402,1.3557982421496408,0.4692223105906658
271,-0.11117071072288591,1.328257001295515,0.4409205647892906
272,1.2877107308897107,1.5247463670983825,0.7281598990964431
273,9.335202842626754e-4,1.7644455465664102,0.46455288698101715
274,0.03065869754714896,0,0.3077178114303369
275,-2.745490599682906,1.555033657648317,0.0709939087357665
276,0.3002012652896834,1.731787187365309,0.6682141063260103
277,2.039327100033558,1.551777935801591,0.8994589027857605
278,-0.2339203475889872,0,0.29896924844862927
279,-0.10243526386751164,1.8944310583384316,0.4752310794603501
280,0.13478431556734113,1.389065574358979,0.6077762283942315
281,-1.853956165098293,1.3717084685567318,0.10771838245660925
282,-0.9284419353827931,0,0.19487691528105808
283,-0.8483692288683635,0,0.12142800551505009
284,1.2319597561489446,0,0.7415801316298153
285,-0.870295020968219,0,0.20310239865648697
286,0.22505926350491354,1.1645156076652734,0.4585358016271434
287,-0.2653523475250511,0,0.37985626057904964
288,-1.4558995249853461,0,0.08744426083432341
289,-1.7583611018485932,0,0.05408647333445986
290,-0.7234150374780105,1.6339144713309877,0.21271700041071812
291,-0.7997455652418098,0,0.15257931717006007
292,-1.4564031853472896,1.9636464717527233,0.12392125346919092
293,0.26604192200616134,0,0.636688225160381
294,0.3304398290382792,0,0.42590012938671323
295,0.3653224434209213,1.454417754475995,0.7037620251119995
296,1.049464711688104,1.5868220424900148,0.8102158005503933
297,-0.5809832166728943,0,0.27182269069203213
298,-0.10828244016229083,1.9182471967728518,0.5387966557712859
299,-0.5491067398571634,0,0.1953384395081972
300,0.6059028521877121,0,0.3197423438543911
301,-1.0751482670164259,1.5434926319936682,0.23609691079033504
302,-2.214035049957187,0,0.07127447808714957
303,-0.7956038615531573,1.4296493895990052,0.4044925844196002
304,-0.23879647963244427,0,0.35647658804574167
305,1.7512804934272594,1.6530445344822104,0.8597092630817778
306,-1.2064193545287882,0,0.10482636771826392
307,-1.6645422916686108,0,0.10133214604584184
308,0.38298201870993076,1.7553186103570417,0.6153808486580894
309,-1.2941338000574216,1.4869617097416483,0.14210466953247156
310,0.6979866496206685,1.3883637446384771,0.7756598535301087
311,0.4522760121364694,0,0.6142268164759607
312,-0.6542013694918769,0,0.21498558062986037
313,-2.135383398560591,0,0.06658675744277322
314,0.5134018489229359,1.4245292904281284,0.7590594673180553
315,1.2760195704328943,0,0.7965861456685425
316,-1.9854417322644908,1.5646143955465244,0.11929734340038563
317,0.6717113262418222,1.83764857715523,0.8262871858337824
318,-0.5968322930526934,1.4208401692856831,0.26796744148425206
319,1.0950237021023492,2.0615652535908375,0.837440359518048
320,1.3910313951050015,1.324534692039145,0.7608960634454872
321,0.7247065290442114,1.4690055609931851,0.8143507828116922
322,-0.026480154607775738,0,0.35653470730982095
323,-1.6100436263172422,1.02536155141925,0.1289962054465579
324,0.20009060005798374,1.525098097850602,0.6777511043994014
325,1.0297056226574972,1.3631817224642795,0.8406988655134972
326,1.0867304596286416,1.3028804695850453,0.8006708632089747
327,0.26859457634711875,1.2946903756730488,0.518297617343397
328,-0.018188170371409143,1.2951129892403959,0.31797452781919433
329,-2.031588080748894,0,0.06255300963286636
330,-0.9836441706963651,0,0.1786650025472609
331,0.4899628994567329,1.7257934255454754,0.7058944226092141
332,0.11171420078135441,1.191008961022365,0.7342952400412046
333,-0.9191284473446312,0,0.14350826378396273
334,-1.8573443235498173,1.7853718063885058,0.10881574023033759
335,-0.9883722562409877,0,0.16990601919523418
336,1.2612157630817133,1.2521080253152639,0.9076969208366362
337,0.7036837857911389,0,0.5587811544145616
338,-0.4217995138839261,1.0262171023253086,0.543439818129937
339,-1.0529554769376852,1.2693269852178586,0.2141283172297357
340,0.33637176445955236,1.4550349542664995,0.5271018807646328
341,0.9214378297460892,0,0.5962768904662108
342,1.6905147616139273,1.6917797549926086,0.919818152755091
343,-0.3357471321065186,1.4740938992457489,0.37208352508559767
344,1.0849714721617252,0,0.6557906166601132
345,-0.5933105376822043,1.3572380398959092,0.3159584140483037
346,-0.7165387328037275,0,0.15734165453474389
347,-1.084334445043695,1.6453966145348218,0.17625939339966587
348,0.7155883932618822,1.1649578297380483,0.7280387864699978
349,0.3663865043788488,1.8238061719777914,0.6023658751844017
350,1.7202760322784134,0,0.732126190865774
351,-0.4244195144850152,0,0.1976126073307736
352,0.11141377335736034,0,0.41397565916894885
353,2.2043082839446426,0,0.8959312840351801
354,-0.31455383228490147,0,0.22104486237848206
355,0.5319919915680177,0,0.4149072149124523
356,0.4617237210955784,1.9580902709834938,0.5372319024135896
357,-1.234253810392818,0,0.13201354126425438
358,1.7763036017993714,1.4253296657946775,0.922256551877549
359,-1.0319578649424783,0,0.19511357726922762
360,0.8938691056296064,1.9530505820612611,0.817674360030184
361,0.6527841248184547,1.7662996791732999,0.7065053562449932
362,-0.27345397012035705,1.6113250383319755,0.2478246477353509
363,0.6217399948582828,0,0.46090830583417747
364,-1.1058083308935658,1.5227421656598223,0.16250731051272146
365,0.3858908229159828,1.9163424281710726,0.598362385460922
366,0.7903133977845146,1.1127329546510276,0.6630862705288949
367,1.286144104214561,0,0.7039471067807044
368,-0.3801922933241096,1.6672139355109774,0.48750938981848785
369,0.2753188601716399,1.418400578616409,0.5340879008451567
370,0.9432482588734664,1.5411889074924368,0.782594929016726
371,0.2303910521391477,0,0.35885406013231497
372,1.4768632880942043,0,0.7385729702962515
373,0.3811276319987632,0,0.3825593821708506
374,0.2427184704358157,0,0.5268124583318039
375,-1.1511273966934417,0,0.1472530444831199
376,0.27840537075717137,1.3679834152618449,0.6387662201137405
377,-0.805989055356119,1.036195466665805,0.46199141534448873
378,-0.7377875422555813,1.5360794772316066,0.35209758112118816
379,0.3405814848289157,1.6573759722080674,0.6611509094782815
380,0.11714718376412957,1.6632206723333263,0.5201903183658801
381,-0.4008264589828299,1.8670901226605723,0.4005114029348968
382,0.26883613962287384,0,0.5446753474296843
383,0.2931720940744234,0,0.3420509620444729
384,-1.2888160394070183,1.6845320818138936,0.1564142255952736
385,-0.9476804239397875,1.3923626891405796,0.282053761623772
386,-0.10677610765494729,1.155375158064678,0.43359568851121033
387,0.764267265537433,1.2247763817483026,0.6118497984058632
388,0.9193883615319596,0,0.7497083389427048
389,-0.18784054630311384,0,0.48895457505224044
390,0.338236410188936,0,0.41976612877013464
391,0.8004633318343267,1.78267421957293,0.8055726869141482
392,0.6369636911419158,1.0913611819001616,0.7686905858797632
393,0.1245776954383643,1.4978260243706842,0.31805950637312175
394,0.5094147133824871,1.7443524236104069,0.6263515419660857
395,-1.5679284415826524,1.145930712520985,0.1338258521145941
396,0.24852221303904126,0,0.28608394190337527
397,-1.160165432478813,1.9032652478427439,0.22189875940787054
398,-0.5727778974274297,1.2983844101635027,0.32128857907046104
399,-0.7761177490977524,1.3955789794801852,0.31530160706732946
400,-0.7157242116527319,1.2219059339042897,0.27309830419489245
401,-0.46398402580892384,1.4429298121681953,0.5372686192939939
402,-0.16963761506601543,0,0.23559188538344084
403,0.4037778718293463,0,0.5521062780468271
404,-1.9372054289709204,0,0.0634865625275824
405,0.3256237756940263,1.5756188910491176,0.6521945205307276
406,0.38156274611897967,1.3614797185843353,0.700761415629201
407,-0.7526826537531685,1.5102603969283483,0.4808884513885826
408,1.0625550237486456,0,0.7480680679137053
409,-1.529618883289912,1.3785594681246107,0.10708831525603071
410,-0.36739435486580857,1.6468161506609373,0.44329617750533684
411,-1.003887015787193,1.5057886624986327,0.24943673791709559
412,-0.45709330247888597,1.48158586101899,0.2508149117095309
413,0.06341311422233804,1.2148973491891784,0.5722674223894251
414,0.05004093363291821,0,0.30157682274643927
415,-1.7354821018493995,0,0.0843284991456426
416,-1.4980016554275863,1.6663193952227688,0.21391194778401912
417,-0.4360967811317024,0,0.19858082949392677
418,0.904190330797318,0,0.5217509826629414
419,-1.0379063407082636,1.0630373110259603,0.25707036500963015
420,0.049196880250001955,0,0.4275224819758925
421,-0.5990520010958846,1.47676174352237,0.3686781326541195
422,-1.2231213866975157,0,0.16170647542011274
423,-0.03987940463379077,1.9553324822324543,0.48860754132975426
424,-0.5438262643367904,0,0.20904624048450782
425,-0.7556122708657965,0,0.1439559596242492
426,-0.5570202076006089,1.4943706685159197,0.285472589518229
427,-0.2602896678778553,1.0552683249859927,0.512780835184499
428,-1.0582105574129024,0,0.14579622078723506
429,-1.1456921643746658,1.215377331064107,0.23522881353901443
430,-0.5734287390399355,0,0.19660088039772466
431,-0.5188544254446201,0,0.2404719288984071
432,1.3558894644373463,1.79347146075476,0.9170497095902556
433,0.2736796694312135,0,0.27354534176961653
434,-0.41082284340374725,1.391700067076563,0.2550793306098757
435,-0.3021380064882941,2.1543055607225527,0.49990021339593377
436,0.9402025641377786,1.513612859619884,0.8253150699781916
437,0.7043740606611579,1.8134462559348297,0.7313293958702678
438,-0.12190346597413648,0,0.2542970041293784
439,-1.080167444771139,1.9199277193625857,0.1868009585529128
440,-1.0803141660884812,1.2014724396043557,0.17916694057773588
441,-0.13652408410636668,1.4673994655796092,0.38917003648823617
442,0.6948037801454195,0,0.6059892691317657
443,-1.4124017887440634,1.4937346636605962,0.16462784652781431
444,1.0887402371640538,1.0374591063397682,0.8758282972437528
445,-1.1479966070013632,0,0.1115597097133578
446,0.8689314906024562,0,0.6902877013251798
447,-0.6462398731283016,1.4930819432917497,0.29342179169136773
448,-1.578885566794965,1.3792815921567085,0.18778272839176524
449,-1.439065985556741,1.6345109177853563,0.20556305471350556
450,-0.6706255201840217,1.599234381839919,0.46838588032230094
451,0.4026350458610997,0,0.43583223827331136
452,-1.0500964562621997,1.822146940819602,0.2503107253589405
453,0.8437778584500629,1.48010344424816,0.8254635779269149
454,-0.04304446399980157,0,0.23883386763752334
455,0.2920211167993788,1.6715892295548858,0.5929654016945648
456,-1.5445992590918818,1.8303173258995085,0.18809694074129352
457,0.45071602456333115,0,0.4755480620925809
458,-0.26350606104638485,1.2318191718818907,0.544080588032748
459,-0.651628446120215,0,0.22525839378589646
460,0.3648550386295018,0,0.4337824177847627
461,-0.9951410106186732,0,0.1239157591797165
462,0.8399864951158609,0,0.7477699781770801
463,0.5953024391637773,1.512071547949572,0.8277317632081946
464,0.3613227969937838,1.710338248209107,0.6005239130158466
465,-0.49272580564317664,1.7639115979112983,0.43383438083808845
466,-1.2521871011315344,1.6689533426999648,0.23075524419641447
467,-0.35901163375805073,1.1747798157282896,0.39538692168496664
468,-0.04015975730168656,1.5717662852249201,0.5252677180248716
469,-1.2102356711400337,0,0.09505224535831536
470,0.14459417499367405,1.397563087166008,0.5517077093390863
471,0.1188636039763682,0,0.4059914522705105
472,1.4796658887973242,1.6670838528076048,0.9022921097345876
473,-1.0332660018893671,0,0.1330652798968738
474,0.28180840271563307,0,0.6108977524074662
475,-0.6944504387685339,0,0.34669328111686387
476,1.5948469631722466,1.659681932122938,0.8651019127963735
477,-1.3692981079609272,1.7505801030161332,0.12230529295627486
478,0.7694698459839727,1.2366611013596043,0.62720942898895915
479,-0.28001099462518464,0,0.3375961874290411
480,1.1398287879042737,0,0.7112665582007368
481,0.3583602325348992,1.6586913631502722,0.7734252898381672
482,-0.009339941500571007,1.5563354346695386,0.43759703508715314
483,-0.38351439038613344,0,0.22400313794952328
484,1.2525769686823616,1.5965725108677182,0.8900178567105304
485,-1.0041737736779117,1.4358415184553204,0.3421323071153977
486,1.4312349148384877,1.745183531177499,0.9210967738722678
487,2.0181470985567094,0,0.8498105766030015
488,0.651681532781491,1.9774055746695494,0.5633911855116275
489,0.21845205849017915,0,0.44171029482422686
490,0.661560212852803,0,0.728297797497035
491,-2.4212739561555314,0,0.055537877234976364
492,1.3753754682747563,1.3217677037064308,0.7990257450080622
493,1.5268450010416126,0,0.8015489915922636
494,1.3722235219729526,0,0.7744104555419374
495,0.9083402369800712,1.353936452053024,0.7901115180785445
496,-0.30895790901466635,1.5261799284239619,0.37143935525065824
497,0.10063601618451093,1.4153277741353025,0.7657781540492851
498,-1.0426690265416547,0,0.19611554654577207
499,0.4613996252342255,0,0.6849764820014882
500,-0.4507028023550218,1.2186653464585198,0.28776452880115516
501,1.2860887367412839,0,0.6161458548357497
502,-1.4188379627055407,0,0.09920704905141567
503,-1.169720056550792,0,0.14063187122211968
504,0.6839323047461465,1.4220589087618722,0.8125875726149301
505,0.6170147100470931,1.5128404760890517,0.7276903082124466
506,-0.2825625547759896,0,0.32143429925303046
507,-0.7510819167350936,1.2189427361830936,0.3075238160039886
508,0.6368905742445831,0,0.6407738965005662
509,0.3925850610014128,1.6687938126722761,0.663594737499973
510,0.4361279063882376,0,0.4409317285105438
511,0.6449962433936476,1.0426274261157265,0.8023236678396454
512,0.19775793082588847,1.1837542575512456,0.5341195777702247
513,-1.3900255091826554,0,0.12239149886896628
514,-0.7135388745911383,0,0.1743798246532618
515,1.2466801913711343,0,0.6093601836538862
516,-0.793145064253693,1.5180254573076584,0.2451397309234737
517,1.449798607134925,1.6409783050130313,0.9094758229449598
518,0.25460159024135004,1.3003640154420444,0.4949430119480984
519,0.8892242307097914,1.4058953920160606,0.8263985220644144
520,-0.013152594919394748,1.4812251302750774,0.4694968296355315
521,-0.37252720376164394,1.9623190813726987,0.406512870188606
522,2.2905722370661925,1.788598006939556,0.9426053826227245
523,-0.03998262127895721,0,0.48515095837046723
524,1.6651204443538408,1.2087755884324678,0.910424744451612
525,0.2376778472279662,1.141558851420684,0.6748142915654988
526,-0.6309292261684957,0,0.18110652071183173
527,0.5753738131909303,1.555724196767213,0.5951676213902491
