"net_worth","premium","returns"
89.9940067739226,"Regular",5.8713108396431
39.5428051915951,"Regular",5.08778518896211
81.4585451572202,"Regular",-3.15880042206297
86.5148675977252,"Regular",7.03910388872961
44.1976339113899,"Regular",-1.25595969557869
38.4115716582164,"Regular",3.78597922166086
47.104335539043,"Regular",11.802293661934
80.1018489850685,"Regular",3.98536246394537
63.7496205233037,"Regular",7.35824316219789
41.633416141849,"Regular",7.26816220418101
80.6753906025551,"Regular",-0.956348967350809
76.5862259222195,"Regular",3.92756098114346
81.7034924891777,"Regular",2.29342406630789
68.734985566698,"Regular",7.12903290432884
77.8926515090279,"Regular",3.85697556631554
80.2084205346182,"Regular",12.0176896000584
94.0593468421139,"Regular",6.89976279905427
92.9452703823335,"Regular",4.43960934500503
38.7884644046426,"Regular",2.83933208297216
80.5559950042516,"Regular",1.78944417017228
30.4990274435841,"Regular",-2.13360707059927
76.8404055992141,"Regular",0.956977399571554
42.8365226532333,"Regular",5.01351471375846
60.4962575784884,"Regular",7.7863192900302
54.1867206804454,"Regular",6.38161320973916
72.5632432824932,"Regular",3.96516504618792
96.9898611027747,"Regular",9.23661464496041
39.3890491430648,"Regular",-3.15229336962428
53.8438706030138,"Regular",-0.996505662407004
80.4364647669718,"Regular",5.17712934857755
62.4404510622844,"Regular",7.76788689074831
94.2462270450778,"Regular",6.29512692758914
45.9377291961573,"Regular",-0.417369285677696
97.2184641007334,"Regular",6.87213094479167
44.3937621219084,"Regular",2.2897786205629
77.5759696518071,"Regular",4.8203967791269
30.7175934570841,"Regular",-4.24608671510807
53.5355869191699,"Regular",4.02330798835123
50.7346478337422,"Regular",3.15930515496814
81.5877301222645,"Regular",4.37422126136236
436.283968389034,"Premium",10.0866398158318
451.328412909061,"Premium",8.6959483714722
217.120704706758,"Regular",10.3328809440719
441.715530026704,"Premium",13.7491269863932
473.773407097906,"Premium",12.6537716908111
261.630537547171,"Premium",2.95668108075313
191.39485610649,"Premium",6.05711155612643
104.824003577232,"Regular",5.1925218842809
200.898370891809,"Regular",9.50053436111512
434.851052798331,"Premium",15.571130919005
152.46667843312,"Regular",3.01321028453209
236.526349931955,"Premium",6.58955842645434
471.689981408417,"Premium",15.8098661269149
200.670285429806,"Regular",-4.20162411511735
332.525672484189,"Premium",14.8269457785442
462.559670489281,"Premium",8.28323963132967
157.715997099876,"Premium",0.481730393428712
155.55560356006,"Regular",0.9338057199412
299.844438675791,"Premium",12.1478105292995
312.604712694883,"Premium",10.6315605592434
296.099184453487,"Regular",5.13590329346351
319.711453747004,"Regular",7.80716498381526
461.565296258777,"Premium",9.04892112990911
404.22047637403,"Premium",9.86586562504685
164.232763554901,"Regular",5.00530984709524
357.328467350453,"Regular",6.46898081554907
158.873989991844,"Regular",12.7551334933523
140.571823250502,"Regular",9.15126592096018
437.370412517339,"Premium",12.5101958542813
263.96471131593,"Regular",8.92587935424603
393.781680613756,"Premium",9.69877737401976
456.797098182142,"Premium",11.5799985487388
173.112053889781,"Regular",5.85051145793182
462.34402609989,"Premium",9.69837492314848
482.770039699972,"Premium",11.1231841006115
396.473736874759,"Premium",12.9673546176097
314.379060268402,"Premium",11.3620399228552
481.401167344302,"Premium",7.10379113130816
234.082929510623,"Premium",14.0419935246338
192.21839979291,"Premium",7.21586015324671
158.497429918498,"Regular",6.19691545056083
452.68238754943,"Regular",12.0981977106275
113.237822894007,"Regular",7.22461154169417
332.811947632581,"Premium",7.35322658548579
126.912242267281,"Regular",1.7420316361047
464.300216641277,"Premium",12.7847243431483
182.212059479207,"Premium",7.4148327911695
101.836476475,"Regular",8.7612563568995
334.314079303294,"Regular",14.0067119118466
180.62179852277,"Regular",4.01178841449879
402.014723513275,"Premium",11.0425145821303
115.112816169858,"Regular",6.70866592499139
259.786201268435,"Premium",8.00917755017791
172.146028093994,"Premium",12.8875387558105
440.550830122083,"Premium",11.102213653841
457.358519267291,"Premium",19.9224804297359
337.470374442637,"Premium",8.28487427239145
287.181438039988,"Premium",6.4754915503482
136.886043287814,"Regular",6.61408080965683
354.093557596207,"Premium",12.3220471818954
287.822562176734,"Premium",9.84562584618406
470.615100115538,"Premium",11.7317604729871
141.42879685387,"Regular",1.54279613747783
436.704962514341,"Premium",1.07392524706029
473.31206612289,"Premium",11.5212151157936
468.348371703178,"Premium",7.91041336006965
352.668558526784,"Premium",9.75195836534367
181.278768740594,"Premium",15.692307420363
455.82465864718,"Premium",11.6613088675709
364.42405236885,"Premium",10.1682545890508
146.172883734107,"Regular",6.66381465080173
231.415351200849,"Premium",7.33443160804174
233.061459381133,"Premium",7.79954934068878
308.607442397624,"Premium",16.7948696242795
250.991144683212,"Regular",3.47603957823488
184.71154095605,"Regular",6.04411154856059
111.37304129079,"Regular",5.02922368266743
324.862841889262,"Premium",13.1984317851885
277.804963942617,"Premium",17.3944757924996
108.660894632339,"Regular",2.94460171206966
450.923208519816,"Premium",10.2581375214334
114.208979252726,"Premium",2.65678019029595
126.949388813227,"Regular",5.04834166198166
498.321953322738,"Premium",9.45700251475269
292.55214901641,"Premium",7.75380488535378
485.613811574876,"Premium",9.67254944220478
265.104516781867,"Premium",10.7110895381087
108.068070840091,"Regular",3.40294748672282
246.2711234577,"Regular",5.33141335151971
319.239557720721,"Regular",2.09903808868918
204.348955396563,"Regular",0.10778737579483
218.797500804067,"Regular",4.59762460724495
177.533741574734,"Regular",2.77644738278891
452.89173675701,"Premium",12.6286622945958
233.61580548808,"Premium",6.63465632909481
209.950413368642,"Regular",9.19990286220951
132.943234033883,"Regular",2.93548557663234
115.111009590328,"Regular",8.923121020376
339.621262438595,"Premium",5.63927913531518
344.538022298366,"Premium",15.6435028283794
292.818889953196,"Premium",9.45261650353467
479.873731639236,"Premium",10.8812233869733
133.575515262783,"Regular",9.55811980539714
407.503110077232,"Premium",11.3157150240852
290.908184461296,"Premium",11.4615244858873
352.854693587869,"Premium",11.6164653142903
116.650188621134,"Regular",6.07248410032632
158.737590350211,"Regular",8.14390588201867
278.920391201973,"Regular",9.25434008783326
310.512112174183,"Regular",3.47168859390821
410.701325815171,"Premium",10.0448160479602
301.121811755002,"Premium",11.1068402269933
291.498524136841,"Premium",5.1847210526949
215.858997870237,"Regular",4.09076878417459
194.64367935434,"Regular",11.2096258428188
186.522611323744,"Regular",8.33651009858771
135.388296190649,"Premium",9.2368969950584
367.428375128657,"Premium",11.2799460672822
161.944949254394,"Regular",8.08649922387937
267.593015357852,"Regular",8.85722600642474
476.3517126441,"Premium",11.3117325048457
288.773262873292,"Regular",7.2056264475552
162.486529443413,"Regular",8.54382040587231
219.633727055043,"Regular",3.18970992833352
284.292358253151,"Premium",12.534047259587
431.597983650863,"Premium",6.90817333346105
159.737797919661,"Regular",2.85392439835216
480.519318394363,"Premium",12.9866426456756
430.356114078313,"Premium",15.7242496804348
264.235581085086,"Premium",8.85621658075977
198.745090328157,"Regular",5.25383022952506
453.108831960708,"Premium",13.7730075941326
111.076192278415,"Premium",11.3103009244718
279.100774321705,"Regular",3.82735450476958
430.06992796436,"Premium",9.87660646686702
395.954273734242,"Premium",6.26597216660637
394.879793468863,"Premium",9.75472073747479
328.251883201301,"Regular",11.1981294789776
249.742325954139,"Premium",9.28227674175279
214.131229650229,"Regular",3.43261750961039
208.954106364399,"Premium",11.5694548454122
457.781768403947,"Premium",11.7708068449071
141.233438067138,"Regular",7.06024869736138
296.229460928589,"Premium",10.8377367536176
438.525640964508,"Premium",13.3915395292251
478.514624293894,"Premium",11.6616712091576
372.524035349488,"Premium",10.4237780778855
313.1491410546,"Premium",8.46629765974426
312.740962672979,"Regular",10.4006312379594
380.897796340287,"Premium",11.6535042597987
225.597827509046,"Regular",7.86442863886221
227.756055444479,"Regular",2.15681127321078
276.211562752724,"Premium",9.01563798366581
152.333838772029,"Regular",6.65338345130613
246.500608231872,"Regular",9.99712849539897
350.097169727087,"Regular",4.70006893567106
146.458547096699,"Regular",-1.12412542691691
136.013034544885,"Regular",3.82844913297429
264.529532752931,"Premium",11.056112449264
123.85139092803,"Regular",4.27048318897568
443.67847815156,"Premium",7.32411763653023
121.281014941633,"Regular",3.01391857997219
399.127976410091,"Premium",14.2919413055416
122.266512922943,"Regular",10.2830526969746
447.918099723756,"Premium",10.5269256636516
145.80588079989,"Regular",11.0200535745337
391.338417399675,"Premium",12.6352664682404
296.972353290766,"Premium",12.2382011611184
475.543619692326,"Premium",13.3002300388798
124.378447048366,"Premium",12.3647683524874
344.073081947863,"Premium",4.71509978165929
471.083096321672,"Premium",4.07907731482437
488.702472764999,"Premium",11.7981446077484
310.819287784398,"Premium",15.022566568415
284.398360084742,"Premium",10.0114668423359
452.105034422129,"Premium",12.720081855105
284.691885020584,"Premium",13.2981231533148
473.432593233883,"Regular",9.52400160464065
176.636714860797,"Premium",8.37669238333546
387.928681820631,"Premium",7.24045793252319
117.549635376781,"Regular",2.33628510618347
288.738406542689,"Premium",10.5524300636103
325.007287506014,"Premium",13.6926850884998
221.859872434288,"Regular",1.79174370314356
262.943998724222,"Regular",10.0354876963032
122.90779100731,"Regular",10.7144893639536
116.875964868814,"Premium",11.0346462967066
493.488716240972,"Premium",8.76400859677657
421.496455091983,"Premium",9.51478228005419
423.413675930351,"Premium",8.6329530219183
441.886151023209,"Premium",11.8059129065173
413.786133006215,"Premium",8.92944201603769
437.155350297689,"Premium",5.65987407517184
428.863487485796,"Premium",11.328077765535
330.110477376729,"Premium",11.1549266478215
104.122272692621,"Premium",8.30789814742316
435.241851583123,"Premium",16.3568296717529
338.444346189499,"Regular",10.8401488526739
495.110804866999,"Regular",11.3884128001433
287.116432189941,"Premium",9.84735008030925
453.494158666581,"Premium",7.48729413325929
313.207708951086,"Premium",5.41520214822108
201.587382145226,"Regular",6.10909892051152
415.880298893899,"Premium",15.2769728591797
425.90243332088,"Premium",12.8388022063717
217.892547044903,"Regular",5.01854374724781
114.167381543666,"Regular",5.25535778322603
413.365146983415,"Premium",11.59921113836
161.484266538173,"Regular",2.91778177816566
108.283571805805,"Regular",6.9779612200641
382.197995297611,"Premium",15.1021160898536
109.676543064415,"Regular",6.05196346542171
424.816583935171,"Premium",10.5480134292804
282.534633111209,"Premium",14.7939553303698
470.169269200414,"Premium",17.9401709004641
116.29593949765,"Regular",6.35918462405847
392.742139287293,"Premium",12.0747275427735
257.963756099343,"Regular",8.50497851713491
125.821287557483,"Regular",-4.1976858943685
332.3900510557,"Premium",12.0747348746016
156.882626470178,"Regular",0.21949155849231
229.336892440915,"Regular",9.15104252795989
394.985330570489,"Premium",8.79288490670831
485.004901792854,"Premium",7.45152711669834
366.44126707688,"Premium",9.7706776188359
409.442486893386,"Premium",16.1641636981962
420.12163028121,"Premium",7.66720287889656
466.744343191385,"Premium",9.70744679266685
255.647486355156,"Premium",2.74952872764313
396.932845655829,"Regular",10.4850441290576
365.1397225447,"Regular",6.11280681944573
263.635830953717,"Regular",4.35076861441421
399.938636831939,"Premium",7.09026526250285
222.599007561803,"Regular",7.8739424660591
437.859149556607,"Premium",5.01359869008061
375.267337728292,"Premium",8.09647702902065
343.998150434345,"Premium",11.1503427455505
279.311246890575,"Premium",8.17131407843121
349.529805779457,"Premium",13.3307436892148
175.56902077049,"Regular",8.35352333228018
369.631386362016,"Regular",7.5787761108007
191.287112049758,"Premium",8.55282013936805
457.016421388835,"Premium",10.588736648596
460.791299771518,"Premium",7.39000050779786
466.066430136561,"Premium",16.4885550453083
189.806018397212,"Regular",9.85863324669485
343.415190838277,"Regular",3.44472798089419
297.213262040168,"Premium",17.2558523993356
309.71700316295,"Premium",11.1576239472189
295.611297059804,"Regular",6.43026650025266
268.908253777772,"Regular",2.27180284199903
315.040743164718,"Premium",7.43547027321684
100.876466650516,"Regular",6.56576781112864
454.333229828626,"Premium",10.3935043869449
196.161962673068,"Premium",5.61814068781664
250.19056648016,"Premium",12.0738692391174
285.678158514202,"Premium",16.7419114795758
281.979771517217,"Premium",15.3275108037657
272.372345812619,"Premium",11.3818833742729
219.696261826903,"Regular",4.84817313578596
161.982375383377,"Regular",5.38462770183882
157.241561170667,"Regular",6.78309896142387
113.726529385895,"Regular",4.4956230386721
217.045252304524,"Regular",3.28474955115034
456.167618185282,"Premium",6.40962782180254
297.246378194541,"Premium",11.9402213263618
146.63648204878,"Regular",3.80190124143016
282.451791316271,"Regular",5.37013139117383
420.714110601693,"Premium",6.6355239096411
465.623609721661,"Premium",13.7046407007934
450.598432589322,"Premium",15.4388519605675
334.171524085104,"Premium",7.38506184702172
283.854491263628,"Premium",15.954729433408
433.677749615163,"Regular",6.25898550092184
451.259156595916,"Premium",9.97282978708573
222.784370183945,"Regular",5.1775438424795
196.065249945968,"Regular",7.37689500212097
430.656067002565,"Premium",16.90749271745
352.206189744174,"Premium",10.1239711166793
299.105797242373,"Premium",9.36893490674316
454.812568705529,"Premium",6.59794762005138
197.146727796644,"Regular",5.15522332814919
395.446242950857,"Premium",8.59034922509275
102.751861698925,"Regular",6.98599378599662
387.16141693294,"Premium",14.1444306042757
182.437307760119,"Premium",5.69251132612809
286.952910199761,"Premium",9.52925595488836
233.88786483556,"Regular",4.10448727980406
428.217637259513,"Premium",7.75199660829247
394.331656582654,"Premium",13.8320468483451
317.87478197366,"Premium",15.8538536183469
159.635739121586,"Regular",4.64511555356869
240.329831186682,"Premium",12.625009534858
173.829059582204,"Regular",0.845667375759898
337.090030033141,"Premium",15.3302717718921
386.595323774964,"Premium",11.6468547308576
319.818947277963,"Premium",10.6973178660142
337.785480357707,"Premium",8.16767758000938
234.40132252872,"Regular",7.73215166184435
242.026297561824,"Premium",6.36167423607091
327.643390838057,"Premium",13.335364690785
454.39539058134,"Premium",4.27561847100497
177.725546061993,"Premium",6.64931242153518
493.811759538949,"Premium",6.96112677919504
347.803791426122,"Premium",7.90951143933193
350.77473949641,"Premium",8.00238841180032
273.522327374667,"Regular",3.93944312595063
170.359733421355,"Regular",6.87398285483585
252.456356864423,"Premium",9.33386703836603
461.54056424275,"Premium",10.7590559170745
388.542026653886,"Premium",8.64802324831133
348.029302433133,"Premium",5.49260850143096
105.086934845895,"Regular",1.93537185997294
170.353674236685,"Regular",5.72072420568662
394.72509296611,"Premium",2.85396050495628
321.308180782944,"Premium",9.68292628833666
201.690343301743,"Regular",9.18006270015673
106.327868252993,"Regular",7.46009981008712
155.728606041521,"Regular",5.14423327785419
361.837855633348,"Premium",4.23048792900943
188.819067366421,"Regular",6.3092792490157
363.39174695313,"Premium",17.4346225022992
138.755913265049,"Regular",12.7227788372156
178.371269721538,"Regular",3.96927574408567
401.26275671646,"Premium",9.79219652388766
238.226221967489,"Regular",1.6952295328785
345.460238307714,"Regular",8.98395328119369
228.417864069343,"Regular",1.72616368971585
387.447384372354,"Premium",7.95603855227833
297.415461391211,"Premium",13.9442715246944
317.159371543676,"Premium",13.2804712384455
365.644801035523,"Regular",11.084925732713
236.943962797523,"Regular",11.2508478922171
206.448534037918,"Premium",7.98975587154526
473.334071133286,"Premium",8.33779703255094
472.531891893595,"Regular",9.92869100917374
258.445008937269,"Regular",7.11738038348866
455.67506654188,"Premium",3.93663997785093
180.303816497326,"Regular",6.10543912633318
203.171951696277,"Regular",5.9998458166031
234.104875102639,"Regular",16.1086337503716
372.398869507015,"Premium",11.5445890244149
419.27514411509,"Premium",11.4295451855843
157.09483185783,"Regular",5.59840265951635
371.211442537606,"Premium",13.1505962197919
121.090921014547,"Regular",-3.77779580278416
113.909409102052,"Regular",5.19152360994305
158.289468660951,"Regular",10.4618811711186
488.147259596735,"Premium",13.9731235625465
169.944675266743,"Regular",4.65825605828513
402.023178432137,"Premium",10.5604370083601
266.8407343328,"Regular",11.4778843065712
390.401863772422,"Premium",11.2934619259585
408.448928873986,"Premium",11.83514690389
381.625170633197,"Premium",11.0993467362114
473.450751975179,"Regular",13.1185308575417
425.413836631924,"Premium",12.9191489189521
243.933319672942,"Regular",2.81561692429262
226.01276235655,"Regular",8.95204701498274
166.334654949605,"Regular",1.35042430864794
492.925666458905,"Premium",16.7732291085563
456.573357526213,"Regular",11.9516717812981
206.879930477589,"Premium",10.9180895036171
239.23329487443,"Premium",10.9938090886181
371.084336470813,"Premium",13.8414367207907
318.624698184431,"Premium",12.7022136615175
385.169516317546,"Regular",7.88963303095108
171.264940965921,"Regular",8.0712151835555
478.23646273464,"Premium",11.2673044570614
147.065872699022,"Regular",4.32769125106583
263.214523158967,"Premium",6.56122076779928
134.087148681283,"Regular",6.57714790479667
323.337885271758,"Regular",6.98854772630306
394.904151652008,"Premium",13.9777482013852
218.494282383472,"Regular",6.11104779092171
180.845130141824,"Regular",10.4613610560572
101.737213972956,"Regular",3.64416459783307
445.621909759939,"Premium",5.46367772627286
139.114517346025,"Regular",4.11489462113252
165.574774798006,"Premium",16.4446700481468
497.44238043204,"Premium",15.625542139957
481.101293303072,"Premium",8.95544935914383
460.364316217601,"Premium",7.3028432153468
122.46821615845,"Regular",-1.37136186068975
282.573101203889,"Premium",3.01597069625685
167.781652882695,"Regular",-3.20908451333593
437.834145408124,"Premium",14.9662460731076
220.51686104387,"Regular",9.41566587249495
330.210041999817,"Premium",6.1715579087264
335.160390473902,"Premium",10.3059012269456
242.201666533947,"Regular",6.16837974702258
414.744296576828,"Premium",16.3363485785567
318.384068738669,"Premium",4.957230522206
301.419675722718,"Regular",3.74352543200174
215.9344564192,"Regular",7.57464975146934
360.194829013199,"Premium",11.3436704260435
418.979536183178,"Premium",5.25901630859231
441.114020906389,"Premium",17.5696615627498
133.325674664229,"Regular",1.77760310131442
425.316542387009,"Premium",16.1117692719245
571.742033259943,"Premium",5.01283476090649
637.490044208243,"Premium",2.81690429486656
624.286728771403,"Premium",5.74089581170427
659.745806548744,"Premium",10.3057389905205
662.754037510604,"Premium",10.557456398526
505.541841732338,"Premium",6.82397486780617
672.381581319496,"Premium",11.7563989857531
581.310723163188,"Premium",10.1821130274065
535.766332410276,"Premium",6.63881016218525
512.49623503536,"Premium",10.3949740769769
601.368763390929,"Premium",9.68021878778262
522.309511108324,"Premium",-1.6451843727925
553.546792315319,"Premium",11.6893289078996
632.517526019365,"Premium",15.7594118533847
666.091141430661,"Premium",14.5942617987169
689.616530295461,"Premium",9.66432290266583
530.669951997697,"Premium",7.2860815635395
604.452380165458,"Premium",10.3449652645353
557.567484723404,"Premium",5.50615442605122
597.803556965664,"Premium",5.74985532481129
683.115053502843,"Premium",16.7429691624586
675.926749967039,"Premium",11.6779966394059
512.730085058138,"Premium",10.4065268779137
609.97606581077,"Premium",10.4170110620664
625.628169812262,"Premium",4.70324919016494
653.042479930446,"Premium",5.27134976456902
594.949041167274,"Premium",14.4711561043349
666.78424347192,"Premium",5.18933598356437
521.196435391903,"Premium",5.49202393751868
658.718352392316,"Premium",9.60370216147647
531.250003445894,"Premium",9.50022320014052
573.838799726218,"Premium",12.5016714614987
567.56408889778,"Premium",10.0328907817988
552.255176892504,"Premium",5.81491231308488
676.812920253724,"Premium",9.63737527170132
588.478517532349,"Premium",6.59027521022744
617.966705653816,"Premium",4.46374561016384
579.668810451403,"Premium",5.98568109480823
525.586761021987,"Premium",7.89155123833848
526.415829686448,"Premium",4.60243940770657
653.549800580367,"Premium",6.17582443900465
548.674161778763,"Premium",6.87351090184707
650.939368037507,"Premium",10.7800917996683
529.597399570048,"Premium",8.30301160445334
588.611093955114,"Premium",11.7042281679975
651.290021976456,"Premium",10.8134495300765
569.543249765411,"Premium",8.18932517699113
572.529180720448,"Premium",15.5333753594044
686.260751634836,"Premium",10.3779223548362
671.18612988852,"Premium",4.68926475401083
537.066204939038,"Premium",12.4063081005161
664.180199895054,"Premium",9.494030969002
573.549972474575,"Premium",4.05330272404793
574.933173600584,"Premium",5.8015803654241
607.581189181656,"Premium",6.46417347681757
607.894237944856,"Premium",9.15361430729643
530.289156036451,"Premium",11.0628881223344
602.260395884514,"Premium",18.1867887267595
533.06298321113,"Premium",12.7456425044792
613.078323332593,"Premium",8.61378423621666
588.460178393871,"Premium",11.2064407904352
646.80817485787,"Premium",1.52261950396445
686.258205445483,"Premium",4.01537469777101
620.271465508267,"Premium",0.42998579114003
501.383100589737,"Premium",11.1542847797969
697.339972946793,"Premium",13.2539568927207
540.441715205088,"Premium",7.55200928311569
593.688760185614,"Premium",9.71981106437143
665.701216319576,"Premium",10.6509778766409
561.115369293839,"Premium",10.321957415168
666.397527093068,"Premium",11.3764856970129
651.900118868798,"Premium",6.76957705359041
531.664344714954,"Premium",8.95729649526984
529.484685882926,"Premium",4.03994812584373
637.302938429639,"Premium",8.87133731091061
665.761884162202,"Premium",9.29621720764261
621.677627647296,"Premium",7.51766734892496
628.971664980054,"Premium",11.3336409592056
513.57337362133,"Premium",7.80972004998138
543.885532487184,"Premium",3.95861609808945
635.506271244958,"Premium",10.0559204488576
576.492394413799,"Premium",10.2099569255709
675.103077897802,"Premium",9.07234874013639
608.089617965743,"Premium",8.76049860571479
525.217290455475,"Premium",9.42287328400135
672.56871657446,"Premium",8.56401902594366
549.078216729686,"Premium",14.1603498082997
547.418435988948,"Premium",3.0866416745026
692.86595354788,"Premium",10.050820222891
654.337345343083,"Premium",9.61003126695931
671.350900270045,"Premium",9.83723687309828
526.051637902856,"Premium",11.2684206010318
644.732228852808,"Premium",8.75580183575008
567.1210416127,"Premium",11.3215912812814
594.804932875559,"Premium",9.32570466836083
694.121627276763,"Premium",9.45556636371004
560.785190761089,"Premium",8.78346122952154
695.571587095037,"Premium",17.7967437213623
647.568456083536,"Premium",10.8863086472657
526.726964907721,"Premium",9.00501180748246
596.430244436488,"Premium",10.2146180607149
655.23548591882,"Premium",9.43178986451253
570.394754223526,"Premium",12.7292607097868
626.222738623619,"Premium",8.75698392772181
635.283913696185,"Premium",13.1130447848316
678.103927522898,"Premium",2.31944427537764
672.406312078238,"Premium",10.6778602950656
570.667671971023,"Premium",4.5461432000109
501.981122978032,"Premium",6.96147470868901
672.861576965079,"Premium",16.5203897434915
502.070112200454,"Premium",11.8127117496261
695.620935736224,"Premium",12.7375551395606
562.301347823814,"Premium",11.8858703670318
692.696622898802,"Premium",7.98988626952305
639.597026910633,"Premium",9.02714896011202
525.945500005037,"Premium",2.24605681387984
545.726277586073,"Premium",12.1243466575773
614.305789209902,"Premium",10.8040217143874
689.829181181267,"Premium",14.6400028092168
571.623850753531,"Premium",8.61300439352491
621.143839368597,"Premium",5.512084284969
566.796740004793,"Premium",5.13078254439997
531.078857975081,"Premium",10.7517767152459
666.312701301649,"Premium",6.16301697142876
618.468253174797,"Premium",10.6623773107668
652.980267629027,"Premium",9.24939774476369
611.502175312489,"Premium",11.153411433167
532.351309992373,"Premium",2.98649083698474
531.75953682512,"Premium",4.95701343248604
529.357010871172,"Premium",9.98212731484513
630.239930842072,"Premium",17.1369104027172
650.340453209355,"Premium",19.2791903495098
695.088882744312,"Premium",8.79679671732242
693.634998425841,"Premium",12.0327130395071
590.509097510949,"Premium",4.98541079201622
641.336357966065,"Premium",9.79916470310519
563.704196317121,"Premium",9.0180899590341
509.219831926748,"Premium",4.89389220673958
601.31314760074,"Premium",10.1296251563273
505.517363362014,"Premium",9.58329334953126
622.095109941438,"Premium",10.4249071210882
698.366151377559,"Premium",13.2692908151823
